province,date,avg_pet,avg_precipitation,water_balance,spei
Asturias,2023-09-01,909.41245960877,84.03942415714064,-825.3730354516293,-0.2967527798936766
Asturias,2023-10-01,674.3562188017559,211.92948472950903,-462.42673407224686,-0.4685314720329899
Asturias,2023-11-01,385.9928830362628,171.52356299873762,-214.4693200375252,-0.4455482360234545
Asturias,2023-12-01,308.6118793648591,91.18585177721414,-217.42602758764494,-1.6794009454926004
Badajoz,2000-01-01,315.0979723505084,15.375270710689174,-299.72270163981926,0.06890124544725232
Badajoz,2000-02-01,518.6732412489085,6.837038961195864,-511.8362022877127,-1.2321282357460506
Badajoz,2000-03-01,868.5757340526104,27.008418083020917,-841.5673159695895,-0.7570146866123622
Badajoz,2000-04-01,935.1134885659656,147.83315764197005,-787.2803309239955,0.7533563534758793
Badajoz,2000-05-01,1409.8906253303644,74.03854738985048,-1335.852077940514,1.2119145449095612
Badajoz,2000-06-01,2083.777768045114,4.12612022122009,-2079.651647823894,-0.9866539311751372
Badajoz,2000-07-01,2205.756482709249,3.195980946800251,-2202.560501762449,1.1262852928270974
Badajoz,2000-08-01,2027.3268161402452,0.6513487961869431,-2026.6754673440582,0.16221533793709159
Badajoz,2000-09-01,1372.571472152667,11.18063085784705,-1361.39084129482,-0.27506451531787685
Badajoz,2000-10-01,828.1441827029081,37.6402908119961,-790.503891890912,-0.13500573844435487
Badajoz,2000-11-01,433.9374639429972,113.04031437175485,-320.8971495712424,0.9963728068909588
Badajoz,2000-12-01,331.43960395441434,187.43655628819,-144.00304766622435,1.375706580618778
Badajoz,2001-01-01,368.0862770446391,140.19313263238013,-227.89314441225895,1.6705378164016793
Badajoz,2001-02-01,490.61440226173625,71.11262772862781,-419.50177453310846,0.1955195353112817
Badajoz,2001-03-01,800.2959770201733,123.33326788955888,-676.9627091306144,0.7711981463368824
Badajoz,2001-04-01,1193.2133607995816,9.567128699712754,-1183.6462320998687,0.3690099446343159
Badajoz,2001-05-01,1415.9588066680149,45.66933878630994,-1370.289467881705,1.0336394003167022
Badajoz,2001-06-01,2091.2454655015645,7.56916752498693,-2083.6762979765776,-1.0280026922797738
Badajoz,2001-07-01,2219.840355450306,1.738791746835288,-2218.1015637034707,0.8892744117353872
Badajoz,2001-08-01,1955.6558795190176,0.9598849800497172,-1954.6959945389679,1.171644115175023
Badajoz,2001-09-01,1277.8564515982866,40.54192579884194,-1237.3145257994447,1.0723623545303476
Badajoz,2001-10-01,796.3783999299244,110.51213780646556,-685.8662621234588,0.884753977103911
Badajoz,2001-11-01,441.0893609566467,50.09012513856455,-390.9992358180822,-0.036582235534249004
Badajoz,2001-12-01,272.49707164280966,44.72172904465175,-227.77534259815792,0.42992395083022683
Badajoz,2002-01-01,335.1970924841347,67.70241004249812,-267.4946824416366,0.8533514821590567
Badajoz,2002-02-01,498.4529333409852,11.248449737671145,-487.2044836033141,-0.8432644481715856
Badajoz,2002-03-01,783.801442582149,99.12713208265237,-684.6743104994966,0.717268964429244
Badajoz,2002-04-01,1085.886783277403,55.27867267943918,-1030.6081105979638,0.5548914364610059
Badajoz,2002-05-01,1492.4809845562752,25.474859019007884,-1467.0061255372673,0.4728420530655501
Badajoz,2002-06-01,1980.1541744569909,7.904921271139596,-1972.2492531858513,0.10458878333126248
Badajoz,2002-07-01,2223.7735816572163,0.1201910152745767,-2223.6533906419418,0.8014242017004121
Badajoz,2002-08-01,1886.482817988782,4.841370332222798,-1881.6414476565592,1.991198223786987
Badajoz,2002-09-01,1197.139093190927,61.14034064994726,-1135.9987525409797,1.8688361870632897
Badajoz,2002-10-01,772.7068501508724,55.210630283955446,-717.4962198669169,0.5891299910197262
Badajoz,2002-11-01,404.7883880594304,112.88259386902573,-291.90579419040466,1.3460966433788795
Badajoz,2002-12-01,291.2296291150288,115.28030071917652,-175.94932839585226,1.0858083140273553
Badajoz,2003-01-01,370.688799751112,67.74506226723406,-302.94373748387795,-0.012308509586469143
Badajoz,2003-02-01,425.1817726000003,84.75747644779237,-340.4242961522079,1.1539070065945523
Badajoz,2003-03-01,803.2480268702059,56.23333524630515,-747.0146916239007,0.2191335680446994
Badajoz,2003-04-01,1060.577437604394,65.61219428947692,-994.965243314917,0.5896688830742559
Badajoz,2003-05-01,1653.9192594986596,7.914849595104395,-1646.0044099035551,-0.7129751545398075
Badajoz,2003-06-01,2065.3436281424324,2.4223570028362307,-2062.9212711395962,-0.8140614782839625
Badajoz,2003-07-01,2232.204468500904,1.229363312622895,-2230.9751051882813,0.6831816462728696
Badajoz,2003-08-01,2010.1022614347885,4.7910521244559305,-2005.3112093103325,0.4786246646105205
Badajoz,2003-09-01,1416.074149809859,25.7209104940602,-1390.3532393157986,-0.6190935316989259
Badajoz,2003-10-01,746.0710356930337,169.7279633192679,-576.3430723737657,1.7685088836481506
Badajoz,2003-11-01,414.36239137592,86.08927940363604,-328.27311197228397,0.8998684193485968
Badajoz,2003-12-01,293.9453564621698,85.8421677394411,-208.1031887227287,0.712837306858773
Badajoz,2004-01-01,331.4783688189613,42.22237693801665,-289.25599188094463,0.3312005810307747
Badajoz,2004-02-01,451.85136812727046,97.99447553862731,-353.8568925886432,1.0146936974704124
Badajoz,2004-03-01,754.4665677962254,69.5202024931057,-684.9463653031197,0.7153375337757755
Badajoz,2004-04-01,1143.0795625134022,27.221809087421764,-1115.8577534259805,0.46001029603561433
Badajoz,2004-05-01,1382.9221893660906,74.97775717137904,-1307.9444321947117,1.3483424343162502
Badajoz,2004-06-01,2054.7469047611835,4.563470896146767,-2050.183433865037,-0.6822390316888224
Badajoz,2004-07-01,2277.3321865570383,0.7750586728606679,-2276.5571278841776,-0.09382541943212469
Badajoz,2004-08-01,1927.1515768425677,9.892643012266165,-1917.2589338303014,1.6170329370707062
Badajoz,2004-09-01,1356.464263168544,5.406010154860099,-1351.058253013684,-0.15217485428015723
Badajoz,2004-10-01,799.0333944477494,139.65264156243472,-659.3807528853147,1.1187979005474333
Badajoz,2004-11-01,414.9665179582749,31.77778918848712,-383.18872876978776,0.08913357537785058
Badajoz,2004-12-01,314.7920639858879,25.55176652883198,-289.24029745705593,-0.823709449679009
Badajoz,2005-01-01,351.3095087790302,0.0030657891159955,-351.30644298991416,-1.1608918287489631
Badajoz,2005-02-01,474.5586622889812,32.69830218713088,-441.86036010185035,-0.13363904990408554
Badajoz,2005-03-01,793.2614106254509,31.68319071624684,-761.5782199092041,0.08577628004735796
Badajoz,2005-04-01,1177.3135169584943,15.351982795335156,-1161.9615341631593,0.3999501162889935
Badajoz,2005-05-01,1648.7205842820135,28.68454087165064,-1620.036043410363,-0.5396806116582914
Badajoz,2005-06-01,2086.504145611389,3.5336164531689365,-2082.97052915822,-1.0207575914973723
Badajoz,2005-07-01,2280.681043153624,0.0,-2280.681043153624,-0.16527129838541404
Badajoz,2005-08-01,2082.224527521118,0.9172720215783224,-2081.3072554995397,-0.6466600362860871
Badajoz,2005-09-01,1447.825277204724,6.376536292600122,-1441.4487409121239,-1.2029343400212127
